accident_key,time_key,location_key,weather_key,road_key,severity,num_vehicles,num_casualties,speed_limit
15946,152,2,1,2,1,2,1,60
15947,97,1,1,17,2,2,1,50
15948,104,2,1,3,3,2,1,30
15949,8,1,1,2,3,2,1,60
15950,79,1,1,9,3,2,1,20
15951,1,2,1,6,2,1,1,60
15952,121,1,6,2,3,2,1,70
15953,8,1,1,2,3,2,1,60
15954,112,2,4,9,3,2,1,70
15955,168,1,1,22,3,1,2,20
15956,21,2,5,3,3,1,1,30
15957,55,2,2,2,3,2,1,30
15958,89,1,1,7,2,5,1,30
15959,142,1,8,2,3,3,2,30
15960,103,2,1,2,3,1,2,30
15961,114,1,1,2,3,4,1,60
15962,43,2,6,9,3,3,1,30
15963,17,1,2,13,3,2,1,30
15964,44,2,1,2,3,1,1,30
15965,152,1,1,9,3,3,3,50
15966,40,2,1,25,3,1,1,30
15967,123,1,2,2,3,1,1,40
15968,20,1,3,7,3,1,1,30
15969,94,1,8,17,3,2,1,30
15970,34,1,1,13,3,4,1,40
15971,141,2,1,2,3,2,1,50
15972,163,2,1,9,3,1,3,30
15973,76,2,2,3,3,2,1,60
15974,58,1,1,13,3,5,1,30
15975,56,2,4,17,3,2,1,30
15976,114,1,5,9,3,5,1,60
15977,63,1,1,25,3,2,1,70
15978,50,1,1,2,3,5,1,30
15979,4,1,3,2,3,2,1,30
15980,150,2,7,2,3,2,1,30
15981,136,1,1,3,3,2,1,60
15982,85,2,1,2,3,2,1,30
15983,18,1,1,3,2,2,1,60
15984,117,1,1,2,3,5,2,60
15985,1,1,2,7,3,2,4,30
15986,10,1,3,16,3,2,1,50
15987,35,2,1,22,3,2,1,30
15988,43,1,2,9,3,3,1,60
15989,70,2,5,18,3,2,1,30
15990,139,1,3,2,3,4,1,30
15991,25,2,1,2,3,2,4,40
15992,45,2,1,2,3,3,1,30
15993,80,1,7,11,3,2,1,30
15994,59,1,1,9,3,1,2,60
15995,94,1,1,17,3,1,1,30
15996,56,1,5,9,3,2,2,30
15997,98,1,1,7,3,2,1,40
15998,81,1,1,3,3,2,1,30
15999,71,1,1,16,3,2,4,70
16000,65,1,1,10,2,3,2,60
16001,103,1,1,2,3,1,1,60
16002,8,2,1,19,2,2,2,30
16003,127,2,4,9,3,1,2,30
16004,35,2,1,2,1,1,3,30
16005,28,1,2,5,3,1,1,30
16006,13,1,1,7,3,3,1,30
16007,15,2,1,26,3,2,1,60
16008,114,2,8,2,3,2,2,30
16009,34,2,1,13,3,2,1,30
16010,106,2,6,2,3,2,1,70
16011,63,1,1,22,3,4,4,50
16012,5,1,1,2,3,1,3,30
16013,125,2,1,10,3,2,1,30
16014,36,1,1,11,2,2,1,60
16015,84,1,2,9,3,2,2,30
16016,160,1,3,2,3,1,1,40
16017,10,1,1,13,3,2,1,70
16018,63,2,1,2,3,1,1,30
16019,126,1,1,22,3,2,4,30
16020,79,1,1,9,2,2,3,30
16021,123,1,2,10,3,1,1,70
16022,111,2,1,29,3,2,1,30
16023,4,1,1,13,3,2,1,50
16024,62,1,1,9,3,2,2,40
16025,8,1,1,9,3,2,1,30
16026,42,2,6,13,3,3,2,70
16027,81,1,1,2,2,3,2,30
16028,88,2,5,10,3,2,1,30
16029,98,2,1,45,3,1,2,50
16030,88,1,5,16,3,2,2,60
16031,125,2,1,2,3,2,2,30
16032,26,1,1,11,3,2,1,30
16033,40,2,1,9,3,1,2,50
16034,56,1,1,2,3,2,3,30
16035,81,1,1,6,3,2,1,30
16036,56,2,1,2,3,2,2,30
16037,74,1,2,6,3,3,1,50
16038,22,1,1,8,3,3,1,30
16039,89,2,1,2,1,1,2,70
16040,67,1,8,2,3,1,1,30
16041,33,1,3,13,3,1,3,30
16042,30,1,1,9,2,1,3,30
16043,97,2,1,16,3,1,1,30
16044,55,1,2,2,3,1,1,30
16045,33,1,1,7,2,1,3,40
16046,28,1,6,17,2,2,1,50
16047,77,2,1,2,3,2,1,30
16048,28,1,1,2,3,2,2,60
16049,10,2,1,5,3,2,1,60
16050,79,2,4,3,3,2,3,30
16051,61,1,1,2,3,5,2,20
16052,114,2,1,2,3,2,1,30
16053,5,2,2,9,3,2,3,30
16054,136,2,1,9,3,2,1,60
16055,52,2,1,26,2,3,2,30
16056,91,1,1,9,3,2,2,30
16057,48,1,1,28,3,1,1,60
16058,61,1,1,2,3,4,1,60
16059,105,1,2,2,3,1,1,30
16060,22,1,1,9,3,1,2,30
16061,81,1,1,2,2,2,3,30
16062,71,1,1,14,2,2,3,30
16063,78,2,5,2,3,2,1,50
16064,67,1,6,2,3,1,1,30
16065,57,2,1,4,3,2,1,30
16066,14,1,1,47,2,3,3,30
16067,43,2,1,22,3,2,1,30
16068,38,1,1,2,3,1,3,30
16069,65,2,1,4,3,2,1,30
16070,45,1,5,16,3,1,3,70
16071,30,1,2,2,3,2,1,60
16072,43,1,1,13,3,2,2,40
16073,13,1,1,2,3,2,1,40
16074,84,1,7,9,3,2,2,20
16075,127,2,2,14,1,3,5,60
16076,10,1,1,2,3,1,1,30
16077,129,1,1,6,3,2,2,30
16078,117,2,1,2,3,2,1,60
16079,81,2,1,13,3,1,1,60
16080,103,2,1,2,3,2,1,30
16081,101,1,1,4,3,1,3,60
16082,76,2,1,2,3,1,1,30
16083,44,1,2,2,3,2,1,40
16084,28,1,1,3,2,3,2,40
16085,131,1,2,9,3,1,1,30
16086,14,2,1,2,3,1,3,70
16087,48,2,1,2,3,2,1,30
16088,132,2,5,2,3,3,1,30
16089,157,2,1,17,3,2,1,30
16090,31,1,1,2,3,2,1,60
16091,136,2,2,2,3,1,1,30
16092,91,1,1,11,3,1,3,30
16093,50,1,1,22,3,1,2,20
16094,86,1,1,2,2,2,3,30
16095,63,2,1,9,3,1,1,60
16096,91,2,2,9,3,3,1,30
16097,140,2,2,2,3,3,3,30
16098,86,1,1,11,3,2,1,60
16099,109,1,1,13,3,1,1,50
16100,43,1,1,32,3,2,2,30
16101,136,2,1,7,3,1,1,30
16102,61,2,5,9,3,1,1,30
16103,14,1,1,2,3,2,2,30
16104,65,1,1,13,2,2,1,30
16105,4,1,2,8,3,2,2,30
16106,42,1,1,2,2,1,1,30
16107,14,2,1,16,3,1,1,50
16108,3,1,1,2,3,2,1,30
16109,91,2,1,10,3,2,1,60
16110,49,2,2,15,2,4,1,30
16111,98,1,1,9,3,1,1,60
16112,123,2,1,5,3,2,1,60
16113,28,2,1,2,2,2,1,30
16114,60,1,1,9,3,2,1,30
16115,13,1,1,3,3,1,1,30
16116,163,1,1,2,3,2,1,30
16117,100,1,8,11,3,3,1,30
16118,145,2,1,7,3,2,1,70
16119,95,2,1,2,3,2,2,70
16120,67,1,2,2,3,2,3,60
16121,45,2,1,9,2,2,2,30
16122,131,1,2,6,3,2,1,40
16123,9,1,1,9,3,1,1,30
16124,113,1,3,9,3,2,2,30
16125,100,1,3,2,3,1,2,30
16126,58,1,1,2,3,1,1,40
16127,60,1,3,26,3,2,1,30
16128,48,1,1,2,2,2,2,60
16129,122,1,2,9,3,4,2,30
16130,3,2,2,2,3,2,1,60
16131,144,2,1,2,3,5,1,60
16132,80,2,1,17,3,3,1,30
16133,82,2,1,41,3,3,1,30
16134,99,1,4,11,3,2,2,50
16135,75,2,8,6,3,2,1,30
16136,23,2,1,7,3,3,3,60
16137,83,2,1,5,3,5,2,30
16138,106,1,1,17,3,1,2,50
16139,25,1,1,2,3,2,1,30
16140,104,2,5,36,3,2,3,40
16141,15,1,1,10,2,1,2,40
16142,44,2,2,9,3,1,3,30
16143,38,2,1,7,3,2,2,60
16144,89,2,1,9,2,3,1,60
16145,70,1,1,2,3,2,1,30
16146,117,2,4,2,3,3,3,40
16147,48,2,5,32,2,3,1,60
16148,52,1,8,17,3,1,2,60
16149,89,1,3,7,3,2,1,30
16150,96,1,1,7,3,3,1,30
16151,100,1,1,9,3,2,1,30
16152,25,1,1,11,3,4,1,60
16153,128,1,1,6,3,2,1,30
16154,165,1,1,6,3,2,1,60
16155,95,1,2,2,2,2,2,50
16156,32,2,5,16,3,2,2,30
16157,86,1,1,34,3,2,1,30
16158,27,1,1,25,2,2,1,50
16159,45,1,1,2,3,2,1,20
16160,5,1,8,12,3,5,1,60
16161,77,1,2,25,3,2,1,60
16162,96,2,1,2,2,1,1,30
16163,98,1,1,2,3,2,1,30
16164,28,2,1,2,3,2,1,20
16165,22,1,2,25,3,1,2,30
16166,83,2,2,9,3,2,2,30
16167,48,1,1,9,3,2,3,30
16168,5,1,1,3,3,2,2,60
16169,65,1,1,9,3,2,2,30
16170,94,2,1,16,3,2,2,60
16171,23,2,1,11,2,2,2,50
16172,89,1,1,5,3,2,1,30
16173,4,2,3,2,3,1,2,60
16174,86,1,2,3,3,1,1,30
16175,64,1,1,2,3,4,1,30
16176,44,1,2,2,3,2,1,30
16177,33,2,1,2,3,1,1,30
16178,44,2,6,7,3,1,1,30
16179,122,1,1,9,3,1,3,30
16180,30,1,2,2,2,2,2,30
16181,78,2,8,3,3,1,1,30
16182,128,1,1,8,2,2,2,50
16183,3,1,1,19,3,1,1,40
16184,125,1,5,9,3,1,1,30
16185,104,1,1,32,3,3,1,40
16186,37,2,1,2,3,1,1,60
16187,130,1,1,10,3,1,4,40
16188,56,1,1,9,2,1,1,30
16189,44,2,1,27,3,1,1,60
16190,95,2,1,2,3,3,2,30
16191,48,2,7,2,3,2,1,30
16192,71,2,1,7,3,3,1,70
16193,53,2,6,9,3,2,1,30
16194,25,2,1,2,3,2,1,40
16195,91,1,2,7,3,2,2,30
16196,8,1,1,2,3,1,1,30
16197,88,2,1,2,2,2,1,30
16198,4,1,1,13,3,2,1,30
16199,4,2,1,10,3,1,1,30
16200,97,2,2,2,3,3,3,60
16201,46,1,1,2,3,3,1,30
16202,74,1,1,7,3,2,1,30
16203,35,2,2,2,3,3,2,30
16204,126,1,2,13,3,1,3,60
16205,70,1,1,2,3,2,1,30
16206,46,1,2,2,3,3,1,30
16207,105,1,6,2,3,3,1,40
16208,118,1,6,8,3,2,1,60
16209,89,2,2,6,3,2,1,30
16210,86,2,7,11,3,1,3,30
16211,158,2,2,9,3,5,1,30
16212,45,2,1,17,3,2,3,30
16213,52,1,1,2,3,1,3,40
16214,28,1,7,2,3,1,1,40
16215,21,1,1,2,2,2,1,30
16216,22,2,1,13,3,2,1,30
16217,119,1,6,2,3,1,1,20
16218,64,1,2,2,3,3,1,30
16219,22,1,1,2,3,3,1,30
16220,90,1,1,2,3,2,2,20
16221,83,1,8,2,2,2,3,30
16222,127,2,1,2,3,1,1,40
16223,121,1,1,30,3,2,1,50
16224,74,1,1,5,3,3,2,60
16225,101,1,2,11,2,1,1,30
16226,46,1,5,2,3,4,1,30
16227,86,2,1,2,3,4,1,50
16228,83,1,5,9,3,1,2,30
16229,50,2,1,7,3,1,1,50
16230,8,1,1,2,3,2,1,30
16231,8,2,1,13,1,2,4,60
16232,84,2,1,3,2,2,1,40
16233,18,1,1,9,3,4,1,30
16234,53,2,1,3,3,2,1,60
16235,106,1,3,7,3,1,2,30
16236,2,2,1,9,3,2,2,40
16237,50,2,2,2,3,1,1,40
16238,8,2,1,2,3,3,2,30
16239,122,2,1,6,2,1,2,30
16240,7,2,1,9,3,1,1,30
16241,24,1,1,11,3,1,1,60
16242,28,2,1,3,2,2,2,30
16243,103,2,1,16,3,1,2,30
16244,17,2,1,2,3,3,1,50
16245,37,1,1,14,3,2,1,40
16246,45,1,5,16,3,3,1,30
16247,30,2,1,9,3,3,1,70
16248,141,2,5,6,3,1,1,50
16249,50,2,1,2,3,1,3,30
16250,83,2,1,17,3,2,1,30
16251,59,1,1,2,3,3,1,30
16252,100,1,2,2,3,2,1,30
16253,94,2,1,2,3,2,1,30
16254,3,1,4,10,3,2,1,20
16255,118,1,1,7,3,2,1,30
16256,94,2,1,13,3,2,1,30
16257,10,1,7,9,3,2,1,30
16258,19,1,1,6,3,2,2,60
16259,45,1,1,3,3,2,2,40
16260,153,1,1,2,2,2,1,30
16261,127,2,1,9,3,2,2,30
16262,42,1,2,2,3,2,1,30
16263,116,1,1,7,3,2,1,30
16264,111,1,1,2,3,1,1,70
16265,83,2,4,3,3,1,1,20
16266,33,2,1,2,3,2,1,30
16267,62,1,1,26,3,1,1,30
16268,34,1,4,2,3,1,1,30
16269,62,1,2,2,3,1,1,30
16270,128,1,1,7,2,3,2,60
16271,114,1,1,3,3,3,1,60
16272,56,1,1,25,3,4,3,30
16273,50,1,2,25,3,2,1,40
16274,5,2,1,2,3,1,1,30
16275,91,1,1,2,3,2,1,30
16276,139,2,1,22,2,1,1,70
16277,130,1,5,9,3,3,1,20
16278,78,1,1,7,3,1,1,30
16279,72,1,1,17,3,2,3,30
16280,78,1,2,9,3,2,1,30
16281,104,2,1,2,3,2,2,60
16282,42,1,1,7,3,1,1,70
16283,159,1,5,13,2,2,1,60
16284,54,1,1,32,2,1,2,20
16285,92,1,2,2,3,1,2,30
16286,156,2,2,7,3,2,1,50
16287,70,1,1,3,3,3,2,30
16288,7,1,1,2,3,2,1,30
16289,50,1,1,9,3,2,3,20
16290,37,1,2,5,3,1,2,20
16291,67,2,1,3,3,3,1,50
16292,69,1,1,9,3,2,1,30
16293,68,2,1,2,3,4,1,50
16294,112,2,2,9,3,2,1,20
16295,127,2,8,22,3,1,1,30
16296,13,2,1,2,3,2,1,30
16297,35,1,1,9,3,2,1,60
16298,5,1,5,2,3,2,1,30
16299,47,1,3,25,2,2,1,40
16300,63,2,1,2,3,3,2,30
16301,74,1,1,2,3,1,1,60
16302,141,1,1,22,3,2,1,60
16303,119,1,1,9,3,4,1,50
16304,130,1,4,25,3,2,2,30
16305,112,1,1,16,2,1,1,30
16306,167,1,1,5,3,2,1,60
16307,15,1,3,9,3,2,1,60
16308,9,1,3,2,3,2,1,60
16309,98,1,1,2,3,2,3,30
16310,104,2,1,2,1,1,2,40
16311,57,2,1,6,3,3,4,60
16312,14,2,1,7,1,2,3,70
16313,88,1,1,7,3,3,4,40
16314,115,2,1,3,3,1,3,30
16315,14,1,3,10,3,1,1,30
16316,9,2,2,3,3,5,1,30
16317,127,1,1,9,3,2,1,30
16318,112,2,1,2,3,3,1,30
16319,63,1,4,2,3,1,1,70
16320,60,2,2,11,3,2,1,40
16321,89,1,2,9,3,2,2,30
16322,105,1,1,17,3,2,1,30
16323,88,2,1,2,3,4,2,30
16324,105,2,4,12,3,4,1,70
16325,98,1,1,2,3,2,1,30
16326,100,1,1,2,2,4,2,30
16327,23,1,1,2,3,2,3,30
16328,163,2,1,2,3,2,3,70
16329,77,1,2,18,3,1,3,30
16330,107,1,2,3,3,2,1,30
16331,114,1,1,2,3,3,2,20
16332,22,1,4,2,3,2,1,40
16333,62,1,4,9,3,2,2,30
16334,33,1,1,6,3,1,1,70
16335,122,2,1,3,3,4,1,60
16336,99,1,7,2,3,3,1,30
16337,93,2,1,2,3,2,1,30
16338,154,1,2,2,3,1,3,20
16339,149,2,4,2,3,2,3,30
16340,79,2,1,2,3,2,1,70
16341,66,2,2,9,3,5,1,30
16342,86,2,1,7,3,2,1,40
16343,22,1,1,2,3,2,4,30
16344,17,2,1,16,3,1,1,30
16345,45,1,8,7,3,1,1,30
16346,88,2,8,6,3,2,1,60
16347,131,1,1,9,3,2,1,50
16348,157,1,1,2,3,2,1,30
16349,94,1,1,2,3,1,4,50
16350,64,1,1,11,3,2,1,20
16351,148,1,1,2,3,2,1,30
16352,85,2,1,5,3,2,1,30
16353,162,2,2,9,3,2,3,50
16354,17,1,1,13,3,3,4,30
16355,127,2,8,2,3,3,4,30
16356,38,1,1,2,3,5,1,30
16357,33,1,1,2,3,4,1,50
16358,72,1,1,12,2,2,2,30
16359,78,2,1,7,3,3,1,30
16360,93,1,1,9,3,2,1,40
16361,47,1,1,11,2,2,3,60
16362,44,1,1,9,3,4,1,30
16363,124,2,2,7,2,1,2,70
16364,105,1,1,17,2,2,1,60
16365,97,1,2,7,3,1,1,30
16366,144,2,1,9,3,1,3,30
16367,130,1,5,7,2,5,1,50
16368,40,1,1,13,3,2,1,30
16369,90,2,2,11,2,2,1,30
16370,111,2,1,4,3,2,2,30
16371,118,1,1,2,3,2,1,60
16372,72,2,1,10,3,2,1,30
16373,23,2,1,2,3,4,1,30
16374,161,2,1,9,1,1,4,60
16375,34,1,1,2,3,1,4,50
16376,122,2,1,2,3,2,2,30
16377,141,1,1,7,3,3,2,30
16378,43,1,2,22,3,2,1,30
16379,116,1,2,2,3,2,2,30
16380,48,1,1,2,3,2,1,20
16381,90,1,1,7,3,3,1,30
16382,104,1,1,6,3,2,1,40
16383,125,2,1,12,3,4,1,30
16384,103,1,4,2,3,4,4,50
16385,155,1,8,2,2,1,1,30
16386,100,2,1,2,2,1,1,30
16387,71,1,1,7,2,2,1,30
16388,136,1,1,9,1,4,2,30
16389,54,1,1,8,2,1,1,30
16390,120,2,1,13,3,1,1,30
16391,81,1,1,13,3,2,1,30
16392,74,1,2,2,3,1,1,30
16393,17,1,1,2,3,2,3,40
16394,143,1,1,8,3,2,3,30
16395,87,1,1,17,3,2,3,30
16396,68,2,2,17,3,5,1,30
16397,164,2,1,11,2,2,1,30
16398,144,1,2,27,3,2,1,60
16399,63,2,1,2,3,3,3,40
16400,65,1,1,2,3,2,1,50
16401,68,1,1,2,3,3,2,60
16402,74,2,3,29,3,2,3,60
16403,48,1,4,9,3,2,2,40
16404,99,2,1,25,3,2,2,30
16405,148,1,1,9,3,2,1,50
16406,59,2,1,9,3,2,1,40
16407,56,1,1,4,3,2,2,30
16408,54,1,1,16,2,2,1,30
16409,71,2,1,2,3,2,1,30
16410,131,1,2,2,2,2,1,30
16411,42,1,1,9,3,1,1,30
16412,104,1,2,25,1,2,2,30
16413,83,2,1,11,3,1,2,30
16414,48,2,1,2,3,1,3,60
16415,130,1,7,36,3,1,1,70
16416,97,1,8,2,3,3,1,60
16417,51,1,5,2,2,1,2,30
16418,64,2,1,3,3,5,1,50
16419,106,1,1,10,3,5,1,30
16420,21,1,1,2,3,2,1,30
16421,24,1,1,7,3,2,1,60
16422,30,1,1,3,3,2,3,30
16423,15,1,1,7,3,3,1,30
16424,129,2,1,18,3,2,2,20
16425,76,1,2,2,2,3,1,60
16426,65,2,6,31,3,2,1,30
16427,33,1,1,9,3,2,1,30
16428,61,1,1,11,3,3,1,50
16429,38,1,1,9,3,1,1,60
16430,118,1,5,7,3,2,1,30
16431,4,1,1,7,3,2,1,30
16432,24,2,1,16,3,2,1,30
16433,54,2,1,17,3,5,2,50
16434,106,2,4,9,3,3,1,30
16435,13,2,1,2,3,1,2,30
16436,84,1,7,7,3,1,1,30
16437,148,2,3,2,3,2,1,30
16438,51,2,2,2,3,1,1,60
16439,131,1,1,2,3,1,1,40
16440,12,1,1,2,3,1,1,50
16441,22,2,1,3,3,1,4,30
16442,118,1,1,13,3,2,1,30
16443,101,1,2,2,3,2,2,30
16444,53,2,1,2,3,2,1,50
16445,62,2,1,3,2,1,3,60
16446,96,1,1,7,3,2,2,30
16447,57,2,2,2,3,2,1,30
16448,114,2,1,2,1,4,4,70
16449,33,1,4,9,3,1,3,70
16450,119,1,1,2,3,2,1,30
16451,97,2,1,9,3,2,1,70
16452,125,2,1,6,3,2,1,50
16453,95,1,2,7,3,2,1,30
16454,100,1,2,2,3,2,1,50
16455,5,2,1,6,3,2,1,30
16456,90,1,1,2,3,1,1,30
16457,116,2,8,2,2,2,2,70
16458,90,1,1,7,3,2,1,30
16459,57,1,4,23,2,2,1,30
16460,21,1,1,11,3,2,1,40
16461,103,1,2,9,3,3,1,30
16462,101,1,1,2,2,2,2,30
16463,49,1,7,2,3,1,2,70
16464,34,1,3,2,3,2,1,70
16465,52,1,1,2,3,2,2,30
16466,162,2,2,33,3,3,1,30
16467,95,1,4,25,3,2,1,60
16468,74,1,1,4,3,2,3,60
16469,35,1,1,11,3,1,2,70
16470,5,1,5,9,3,1,1,50
16471,53,2,1,5,3,2,3,70
16472,13,1,1,17,3,1,2,30
16473,93,1,1,25,3,2,1,30
16474,47,1,1,2,3,2,1,30
16475,87,1,1,29,3,5,2,30
16476,30,1,1,2,3,4,2,30
16477,38,1,3,13,3,1,1,60
16478,14,1,1,3,1,2,3,30
16479,87,1,1,7,2,2,3,30
16480,82,1,1,2,3,1,2,30
16481,32,1,1,2,3,1,2,40
16482,108,2,1,10,3,2,1,30
16483,85,1,1,7,2,2,1,40
16484,42,1,2,2,2,1,1,60
16485,95,1,1,2,3,3,4,60
16486,98,1,4,11,3,1,2,40
16487,154,2,6,6,3,2,1,30
16488,104,1,8,2,3,2,1,60
16489,42,2,1,8,3,4,3,20
16490,20,1,5,29,3,2,1,30
16491,65,1,2,14,3,2,3,30
16492,44,1,5,21,2,2,1,50
16493,43,2,4,16,3,3,2,30
16494,5,2,1,2,1,4,4,30
16495,88,2,1,3,1,2,1,60
16496,5,1,2,2,3,2,1,30
16497,116,1,1,13,3,1,1,30
16498,86,2,1,2,3,2,1,30
16499,119,1,2,7,2,2,1,30
16500,94,2,1,25,3,5,1,30
16501,115,1,2,9,3,2,1,30
16502,29,1,3,37,3,1,1,20
16503,62,1,4,10,3,1,1,30
16504,94,1,1,2,3,1,1,60
16505,8,1,5,3,3,1,1,60
16506,48,2,1,2,1,3,1,70
16507,31,2,1,2,3,2,1,40
16508,88,2,2,14,3,1,1,30
16509,40,1,1,9,3,2,1,30
16510,70,1,1,6,3,2,1,30
16511,102,1,5,2,3,3,3,30
16512,77,1,1,9,2,3,1,40
16513,130,1,1,3,3,1,2,30
16514,24,1,3,16,3,1,2,20
16515,74,2,1,9,2,1,2,60
16516,47,1,1,11,3,2,2,60
16517,17,2,1,2,3,3,1,70
16518,105,1,1,14,3,1,1,30
16519,157,1,5,2,2,2,1,40
16520,62,1,2,9,3,2,1,30
16521,161,2,2,2,3,1,1,20
16522,8,2,8,13,3,1,2,40
16523,34,2,1,13,2,1,1,40
16524,88,1,1,2,3,2,1,50
16525,86,2,1,6,3,1,2,20
16526,85,1,2,7,3,2,1,70
16527,83,2,2,3,3,2,1,30
16528,106,1,2,2,3,2,2,60
16529,145,1,2,2,3,3,1,60
16530,5,1,1,7,3,4,2,30
16531,50,2,1,7,3,2,1,30
16532,42,2,1,7,3,1,3,30
16533,2,1,1,2,3,2,1,40
16534,42,1,1,2,3,2,1,30
16535,9,2,7,9,2,2,2,20
16536,67,1,1,7,3,2,1,30
16537,64,2,2,2,3,1,1,30
16538,42,2,1,12,3,1,2,30
16539,77,1,1,13,3,2,2,30
16540,62,1,2,2,3,1,3,70
16541,82,1,2,9,3,1,1,30
16542,122,2,2,7,3,2,3,30
16543,98,2,1,9,1,2,2,70
16544,25,1,5,2,3,2,4,30
16545,49,1,1,9,3,1,1,40
16546,131,2,1,2,3,2,2,30
16547,48,2,2,3,3,2,1,30
16548,127,1,1,7,3,1,1,30
16549,91,2,1,3,3,1,1,70
16550,56,1,1,7,3,1,1,50
16551,118,1,1,34,3,1,1,30
16552,32,2,2,8,3,2,2,50
16553,62,2,2,9,3,3,1,30
16554,63,1,1,25,3,2,1,50
16555,39,1,1,7,3,4,1,70
16556,82,1,1,2,3,1,2,60
16557,111,1,1,2,3,1,1,30
16558,68,1,1,10,2,2,1,30
16559,61,1,2,9,1,1,4,50
16560,2,1,1,2,3,5,1,30
16561,147,2,8,7,3,1,1,60
16562,141,1,2,2,3,2,2,60
16563,10,2,1,2,3,2,1,30
16564,43,1,1,6,2,1,1,30
16565,16,1,1,7,3,1,1,40
16566,45,1,5,11,3,4,3,30
16567,31,1,1,2,3,1,2,20
16568,10,1,5,2,3,2,4,30
16569,3,1,1,2,3,2,2,20
16570,47,2,2,10,3,2,1,40
16571,88,2,1,2,3,3,1,50
16572,53,1,1,37,3,1,2,40
16573,32,2,8,3,3,1,2,60
16574,16,2,1,29,3,1,1,30
16575,31,1,2,16,3,1,2,30
16576,51,1,1,7,3,5,1,50
16577,139,1,1,33,3,1,1,30
16578,45,2,1,13,1,2,2,70
16579,72,1,1,13,3,2,1,30
16580,97,2,1,2,1,2,2,30
16581,65,1,5,7,3,4,2,20
16582,28,1,2,7,3,2,1,70
16583,25,1,1,2,3,1,1,30
16584,136,2,5,16,3,2,3,30
16585,86,1,1,2,3,2,3,40
16586,116,2,1,12,3,2,1,30
16587,123,2,1,23,3,1,2,30
16588,71,2,2,16,3,2,4,30
16589,34,1,8,2,3,2,1,30
16590,17,1,1,7,2,2,1,30
16591,53,1,8,2,2,2,1,30
16592,71,2,1,6,3,1,2,40
16593,23,2,8,7,3,3,1,50
16594,13,2,1,2,3,1,1,60
16595,101,1,1,9,3,3,4,50
16596,71,1,6,10,3,2,1,30
16597,88,2,1,2,3,4,1,30
16598,8,1,5,33,3,3,2,60
16599,68,2,1,7,3,3,1,40
16600,39,1,1,2,3,1,1,30
16601,31,2,1,2,3,2,4,50
16602,124,1,1,7,3,2,3,60
16603,2,1,1,2,3,2,1,30
16604,117,2,1,9,3,1,3,30
16605,149,2,1,25,3,1,1,30
16606,33,1,1,9,3,2,1,30
16607,114,1,1,3,3,1,3,40
16608,64,1,4,17,3,2,1,30
16609,10,2,2,6,2,1,2,30
16610,64,2,1,9,2,3,3,30
16611,13,1,1,3,3,2,1,30
16612,139,2,2,2,2,2,3,30
16613,86,1,1,2,3,2,1,30
16614,48,2,1,2,3,2,1,30
16615,164,2,2,2,3,4,2,50
16616,78,2,1,3,2,3,1,30
16617,35,1,3,17,3,3,1,30
16618,41,1,8,9,3,2,1,30
16619,100,2,1,9,3,1,1,30
16620,128,1,1,17,3,2,1,40
16621,109,1,1,7,3,4,1,50
16622,8,1,1,2,3,2,1,40
16623,47,1,1,9,3,4,1,20
16624,39,1,2,18,3,1,2,30
16625,141,1,1,2,3,2,2,40
16626,61,2,8,7,3,2,2,30
16627,110,1,1,2,3,4,1,50
16628,22,1,1,2,3,1,3,50
16629,147,1,1,16,3,5,2,50
16630,68,2,2,7,3,2,2,60
16631,56,1,1,2,3,2,1,30
16632,29,2,1,9,3,4,2,30
16633,4,1,1,9,3,1,2,70
16634,90,1,2,9,3,1,1,40
16635,31,2,1,2,2,3,1,50
16636,115,1,1,4,3,2,1,30
16637,51,1,1,2,3,3,1,60
16638,121,1,1,2,3,2,1,20
16639,2,1,2,9,3,2,1,20
16640,78,1,1,9,3,1,1,60
16641,40,2,2,2,3,2,1,60
16642,97,1,1,13,3,2,2,60
16643,130,1,1,8,2,2,3,60
16644,17,2,1,9,3,2,1,30
16645,93,2,1,13,1,2,1,60
16646,94,1,7,7,3,2,3,30
16647,62,1,2,7,3,2,1,50
16648,50,1,1,2,3,1,3,40
16649,83,1,2,7,2,2,2,30
16650,111,1,1,2,2,2,2,60
16651,94,1,5,2,3,2,1,70
16652,94,2,1,25,3,2,3,30
16653,56,1,2,2,3,1,2,30
16654,105,1,4,36,3,2,1,40
16655,6,1,1,2,3,1,2,30
16656,133,1,2,2,3,1,1,30
16657,19,2,2,7,2,1,2,30
16658,88,2,1,28,3,2,4,30
16659,116,2,1,11,3,2,2,30
16660,149,1,8,14,3,3,1,40
16661,131,2,6,14,3,4,1,30
16662,64,1,2,2,3,2,1,70
16663,3,2,6,13,3,1,2,30
16664,82,1,8,10,3,2,4,30
16665,52,1,1,22,2,4,2,60
16666,145,1,1,8,3,3,1,60
16667,50,2,1,9,3,2,1,30
16668,10,1,1,9,3,2,1,40
16669,52,2,7,7,2,3,3,40
16670,25,1,1,7,3,2,2,30
16671,88,2,1,2,3,2,1,70
16672,17,1,4,2,3,2,1,30
16673,98,2,5,2,3,3,2,30
16674,20,1,1,2,3,2,2,30
16675,19,2,1,2,3,1,1,30
16676,2,1,1,32,3,2,1,30
16677,145,2,1,2,3,1,1,60
16678,94,1,2,2,3,2,1,30
16679,30,1,2,16,3,2,1,30
